,Unnamed: 0.1,Unnamed: 0,title,fail_factor,impact,phase,actor,controllability,is_overrun_related,evidence,evidence_section,confidence,file
2176,2.0,,無償資金協力「ハトロン州及び共和国直轄地域道路維持管理機材整備計画」,スペアパーツ等の入手方法や上限金額に関する基本的な情報が、関係機関（省・管理局・事務所）間で共有されていない,各組織間の連絡体制はあっても、対応方法や予算上限の認識が統一されず組織的な維持管理体制に課題が生じた,OPERATION,PARTNER,HIGH,False,スペアパーツ等の入手方法について運輸省、管理局、管理事務所ごとにとるべきとされる対応が異なる点や上限となる金額等も回答が統一されていない等、基本的な情報が共有されていない状況が確認された。,３.４.１ 運営・維持管理の体制,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1261060_4_f.pdf
2177,3.0,,無償資金協力「ハトロン州及び共和国直轄地域道路維持管理機材整備計画」,運輸省の道路維持管理予算が計画値を下回り、ほぼ横ばいで推移している財務状況,消耗品やスペアパーツ等の購入代金の確保が困難になり、維持管理における最大の課題となっている,OPERATION,PARTNER,MEDIUM,False,運輸省の道路 O&M 予算は計画時以降ほぼ横ばいとなっている。また、事後評価時の同予算は運輸省予算の約 4～6％程度にとどまっており、計画を若干下回っている。…消耗品・スペアパーツ等の購入代金の確保が各事務所の最大の課題となっている。,３.４.３ 運営・維持管理の財務,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1261060_4_f.pdf
2178,4.0,,無償資金協力「ハトロン州及び共和国直轄地域道路維持管理機材整備計画」,タジキスタン国内に純正スペアパーツの代理店が存在せず、現地市場で入手が困難であること,安価だが耐用年数が短い中国製等の代用品を使用せざるを得ず、機材寿命への悪影響や頻繁な交換によるコスト増を招いた,OPERATION,EXOGENOUS,LOW,False,純正のスペアパーツを扱う代理店が同国にはなく、現地の市場には流通していないこと、また入手できたとしても高額であり予算的な面で購入が難しい…純正でない代用品を利用することによる機材の寿命への影響、代用品は安価であっても耐用年数が短く頻繁に交換が必要となる,３.４.４ 運営・維持管理の状況,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1261060_4_f.pdf
2179,0.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,世界的な鋼材価格及びガスタービンを含むプラント価格（FOB価格等）の大幅な上昇,"総事業費が当初計画の21,383百万円から34,453百万円へと大幅に超過した（対計画比約161%）",IMPLEMENTATION,EXOGENOUS,LOW,True,事業費は世界的な鋼材価格及びガスタービンを含むプラント価格上昇の影響を受けたことにより当初計画を大幅に超過し,０．要旨,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2180,1.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,本体工事の施工業者選定手続き及び価格高騰に伴う交渉・確認作業への想定以上の時間経過,事業期間が当初計画の51ヶ月から75ヶ月へと大幅に延伸し、効率性が低下した,IMPLEMENTATION,PARTNER,MEDIUM,True,本体工事部分にかかるコントラクターの選定手続き及び交渉に想定以上に時間を要し、当初計画を超えたため、効率性は低い。,０．要旨,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2181,2.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,ガスタービン内部の回転部品（ロータ）における製造上の欠陥,2013年から2016年まで約3年間の稼働停止を招き、送電端発電量等の定量指標が目標未達成となった,OPERATION,VENDOR,LOW,False,その原因は、ガスタービン内のロータと呼ばれる回転部品の欠陥があったためである。NREA は同タービンを国外に輸送し、2016 年 6 月まで修理を行っていた。,12,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2182,3.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,太陽熱集熱器専用清掃車両の機械的不具合と、修理に必要なスペアパーツの不足,集熱器への塵埃蓄積により太陽熱による発電出力が上がらず、最大出力が目標値に及ばなかった,OPERATION,PARTNER,MEDIUM,False,維持管理車両 2 台が...不具合を起こしていたことに加え、スペアパーツ不足により同車両が稼働せず、同集熱器上に塵や埃が蓄積し、出力が上がらなかった,12,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2183,4.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,蒸気タービンの潤滑油温度上昇やガスタービンの排熱温度上昇等の機械的トラブルの頻発,修理完了後も機械故障による停止が度々発生し、設備利用率や稼働率が目標値を大きく下回った,OPERATION,MULTIPLE,MEDIUM,False,蒸気タービンにおいて、潤滑油の温度が高くなり...不具合が生じ、しばしば停止したこと、またガスタービンにおいて、排熱温度が高くなり...不具合が生じ、しばしば停止していた,12,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2184,5.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,設計段階で見込まれたガスタービン性能と、現地（コライマット地区）の高気温環境の不整合,最大出力が当初想定まで上昇せず、実績（114〜118MW）が目標値（140MW）を下回った,PLANNING,MULTIPLE,MEDIUM,False,コライマット発電所周辺は、日中の気温が高く発電効率が落ちるため 、ガスタービンの性能上、出力は当初の想定まで上昇しないことが事業開始後の詳細設計を通じて判明した,7,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2185,6.0,,コライマット太陽熱・ガス統合発電事業（Ⅰ）（Ⅱ）,エジプト国内における維持管理車両等のパーツ確保の困難性と調達の遅延,車両修理のために国外（欧州）輸送が必要となり、清掃・維持管理業務の停滞を招いた,OPERATION,PARTNER,MEDIUM,False,エジプト国内では車両のパーツ確保が困難であり修理自体が難しいため、通常、国外（欧州）に輸送して修理を行うため時間を要する。,21,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_EG-P32_4_f.pdf
2186,0.0,,ラジャスタン州小規模灌漑改善事業,実施機関にとって初の円借款事業でありJICAガイドラインに沿った調達に時間を要した他、州財務局の承認に想定以上の期間を要したこと,コンサルタントの業務開始が計画の2006年1月から2008年4月に遅延し、事業期間全体が計画を28%超過した,IMPLEMENTATION,PARTNER,MEDIUM,True,コンサルタント調達の遅延は、①実施機関にとって初の円借款事業であり、JICAガイドラインに沿った調達に時間を要したこと、②コンサルタント契約が事業費の一定額（3％）を超える場合、ラジャスタン州財務局の承認が必要となるがこれが想定以上に時間を要したこと,３.２.２.２ 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2187,1.0,,ラジャスタン州小規模灌漑改善事業,モニタリングが計画通りに実施されず、主要農産物生産高の基準値および目標値が設定されないまま事業が進行したこと,主要農産物生産高に関するデータが収集されず、事業のアウトカムである「農業生産の増加」の確認が十分に行えなかった,IMPLEMENTATION,PARTNER,HIGH,False,モニタリングが計画に沿って実施されず、運用効果指標の基準値、目標値、実績値に関するデータは不十分であった。,２.３ 評価の制約,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2188,2.0,,ラジャスタン州小規模灌漑改善事業,選定されたNGOが事業対象地において生計向上活動を遂行するための適切な要員を配置できなかったこと,6サブプロジェクトを対象とした貧困対策支援コンポーネントが、計画に沿った活動が実施できず事業途中で中止された,IMPLEMENTATION,VENDOR,MEDIUM,False,担当したNGOが事業対象地において適切な要員を配置できず、計画に沿った生計向上活動が実施できなかったことが中止の原因である。,３.２.１ アウトプット,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2189,3.0,,ラジャスタン州小規模灌漑改善事業,水利費が州政府の一般予算に充てられ、直接WUAの活動費に充当できない仕組みのため、水利費回収のインセンティブに乏しかったこと,大半のWUAが水利費を回収せず活動費が制約されたため、施設維持管理における小規模な補修以上の作業が困難になった,OPERATION,PARTNER,LOW,False,水利費を直接WUAの活動費に充てられないため、WUAが水利費を回収するインセンティブに乏しいとの指摘があった。不十分な予算がWUAの活動の制約となり、小規模な補修以上の作業を困難にしていた。,３.４.３ 運営・維持管理の財務,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2190,4.0,,ラジャスタン州小規模灌漑改善事業,農村部自治体が監督するサブプロジェクトに対し、実施機関が維持管理予算の配分やモニタリング体制の構築を行わなかったこと,353件中189件のサブプロジェクトにおいて維持管理予算の動向が不明確となり、事業効果の持続性に課題が残った,IMPLEMENTATION,PARTNER,HIGH,False,農村部自治体が監督するサブプロジェクトに対して、モニタリング体制を強化する取り組みはなされなかった。その結果、事後評価時において、審査時に設定された運用指標の一部が収集困難となっており、また持続性に関する情報も限定的なものとなった。,４.３ 教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2191,5.0,,ラジャスタン州小規模灌漑改善事業,マスタードやヒヨコマメ等の換金作物は品質や季節的な価格変動が激しく、穀物と比較して収益向上に向けた営農管理が困難であったこと,主要4作物のうち、コムギとオオムギは目標を達成したが、マスタードとヒヨコマメの単収は予測値を下回る結果となった,OPERATION,EXOGENOUS,LOW,False,マスタードとヒヨコマメの単収に関しては、事業前後では改善しているものの、目標値を下回る状況にある。これらは品質や季節的な価格変動が激しい換金作物である。,３.３.１.１ 定量的効果（運用・効果指標）,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2192,6.0,,ラジャスタン州小規模灌漑改善事業,NGOの選定基準において、事業対象地域の特性への精通度や生計向上活動の専門性に関する質的・量的評価が不十分であったこと,不適切な要員配置により貧困対策コンポーネントが中止に追い込まれ、脆弱層への直接的な裨益機会が失われた,PLANNING,JICA,HIGH,False,同コンポーネントを担当したNGOが事業対象地において適切な要員を配置できず、計画に沿った生計向上活動が実施できなかったことが、同コンポーネントが中止された原因である。,４.３ 教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_ID-P161_4_f.pdf
2193,0.0,,ダドゥ－クズダール送電網事業,イラン制裁により、イラン建設業者（Sunir社）への建設資金の送金が困難になったこと,資金繰りの悪化により作業員の減少等の対応を余儀なくされ、事業進捗が大幅に遅延した,IMPLEMENTATION,EXOGENOUS,LOW,True,イラン制裁によりイラン銀行及びイラン建設業者（Sunir 社）への建設資金の送金が難しくなり、少なくとも 2013 年 4 月まで Sunir 社は支払いを受けることができなかった。そのため、Sunir 社は資金繰りや機材調達に合わせて作業員を減少させる等対応したため、事業進捗が遅れた。,３.２.２.２ 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2194,1.0,,ダドゥ－クズダール送電網事業,バロチスタン州の治安悪化により、プロジェクト関係者のサイトへのアクセスや作業が制限されたこと,2010年8月から事業完成まで、送電線・変電所サイトでの作業に制限がかかり、事業進捗が遅延した,IMPLEMENTATION,EXOGENOUS,LOW,True,2010 年 8 月にはパキスタン外務省より、外国人のバロチスタン州への訪問を極力控えるように通知がされた。そのため、本事業関係者（NTDC、コンサルタント、建設業者）は送電線・変電所のサイトへのアクセス、作業が制限され、事業進捗に遅延が生じた。,３.２.２.２ 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2195,2.0,,ダドゥ－クズダール送電網事業,2010年の洪水及び2011年の大雨により、建設地へのアクセスが遮断されたこと,合計で約12か月間にわたり事業が中断し、事業期間が計画を大幅に超過する一因となった,IMPLEMENTATION,EXOGENOUS,LOW,True,2010 年 8 月初旬に大雨による洪水が発生し、送電線及びクズダール変電所へのアクセスが制限され、水が引くまで 6 か月程度事業が中断した。2011 年 8 月初旬も同様に大雨により約 6 か月の事業中断が生じており、2010 年と合わせると約 12 か月事業が中断し、事業の遅延につながった。,３.２.２.２ 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2196,3.0,,ダドゥ－クズダール送電網事業,既存の重要送電線を横断するための、ナショナル・グリッドのシャットダウン承認に時間を要したこと,南北の電力システムを分断させるリスクから承認が遅れ、送電線パッケージの工期が延伸した,IMPLEMENTATION,PARTNER,MEDIUM,True,「National Grid の南北のシステム」を分断させることになるため、シャットダウンの承認の遅延が発生した。,３.２.２.２ 事業期間,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2197,4.0,,ダドゥ－クズダール送電網事業,連邦政府の規定による固定の定数枠や、地域ごとの雇用制限といった法的制約があること,クズダール変電所等において認可ポストが空席のままとなり、慢性的なメンテナンススタッフ不足が生じている,OPERATION,PARTNER,LOW,False,パキスタンでは、連邦政府管理下の組織（NTDC、NEPRA、WAPDA 等）に対し、認可されたポストに、政府によって定義された固定の定数に従って全ての地域から従業員を雇うよう法律で定められている。,３.４.１ 運営・維持管理の体制,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2198,5.0,,ダドゥ－クズダール送電網事業,治安上の懸念や移動距離の長さから、僻地であるバロチスタン州での勤務を希望する人材が少ないこと,地元人材や他域人材の確保が困難となり、点検・検査の実行性など持続性に懸念が生じている,OPERATION,EXOGENOUS,LOW,False,バロチスタン州にもともと人材が多くないことに加え、治安上の懸念や移動距離が長いことにより、バロチスタンとシンド州奥地の勤務に対して消極的である。…このように地元人材の確保・他域人材の確保は容易でなく、維持管理人員の慢性的な不足は運営維持管理体制上の課題である。,３.４.１ 運営・維持管理の体制,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2199,6.0,,ダドゥ－クズダール送電網事業,軍の敷地を送電線が通過するためのNOC（無異議証明書）の発行に遅れが生じたこと,送電線パッケージにおいて、特定の区間の工事着手や資機材の展開が遅延した,IMPLEMENTATION,PARTNER,MEDIUM,True,軍の敷地を送電線が通過するため防衛省（Ministry of Defense）の NOC（No Objection Certificate）の発行の遅れ（送電線パッケージ）,３.２.２.２ 事業期間,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2200,7.0,,ダドゥ－クズダール送電網事業,鉄鋼価格の上昇や為替レートの変動といった外部経済要因の発生,"実績事業費が8,159百万円に達し、計画（5,852百万円）を39%上回るコスト超過を招いた",IMPLEMENTATION,EXOGENOUS,LOW,True,"実績額は 8,159 百万円であり計画を上回った（計画比 139％）。事業期間中の鉄鋼価格の上昇、為替レートの変動から、費用が増加した。",３.２.２.１ 事業費,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P56_4_f.pdf
2201,0.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,2010年の洪水による整備対象区間の大幅見直しと、代替区間の選定・承認に時間を要したこと,事業期間が計画を大幅に上回る85ヶ月（計画比137％）となり、効率性が低下した,IMPLEMENTATION,MULTIPLE,LOW,True,2010 年の洪水被害に伴う事業計画の大幅な見直しが生じ、代替区間 268km の選定、計画とその承認に約 1 年半を要したためである。,3.2.2.2 事業期間,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2202,1.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,当初調査と事後評価での交通量測定地点、測定時間、実測値の算定方法（係数等）の不一致,交通量目標値の達成度について、計画値と実績値の厳密な比較・検証が困難となった,PLANNING,MULTIPLE,MEDIUM,False,経済社会調査と本事後評価調査でとは実施期間、計測時間や場所、交通需要の予測係数など複数の点で相違点があり、総じて本事後評価の計算ではより保守的な推定に基づき計算を実施した。,3.2.3 内部収益率,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2203,2.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,公共事業局（WSD）における維持修理資金の不足および支出が常に予算を上回っている財務状況,維持管理予算の安定的な確保が不透明となり、整備された道路の持続性に課題が生じた,OPERATION,PARTNER,MEDIUM,False,支出は常にそれを上回っており、維持修理にかかる予算が十分ではないことが伺える。公共事業局の予算監督官への聞き取りでも、WSD 管理下にある全道路の維持修理資金が十分ではないということであった。,3.4.3 運営・維持管理の財務,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2204,3.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,建設後5年間は道路が新しいため維持管理活動は不要という認識に基づき、補修予算が配分されない体制,5年経過前に路面の凸凹等の劣化が生じても補修されず、一部道路の状態が悪化した,OPERATION,PARTNER,HIGH,False,建設後 5 年間は道路が新しく、特段の維持管理活動は不要と認識している。建設後 5 年が経過するまでは維持管理の対象にならないため、その間に道路に補修が必要になった場合でも対応されることはない。,3.4.1 運営・維持管理の体制,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2205,4.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,対象地域におけるバイク窃盗等の治安悪化により、住民が夜間・早朝の外出を控えるようになったこと,サッカルやカイプール等の複数区間で交通量が計画値を大幅に下回り、有効性が限定的となった,OPERATION,EXOGENOUS,LOW,False,バイクを使った窃盗（ひったくり）が発生するなど治安が悪化し、地域住民は夜から夜明けにかけては外出を控える傾向にある。その結果、交通量も大幅に減少しているということだった。,3.3.1.1 定量的効果,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2206,5.0,,円借款「農村振興道路建設事業（フェーズ２）（シンド州）」,洪水による整備区間の大幅変更時に、目標値の修正や定義の再定義を公式文書で合意していなかったこと,事業モニタリング体制が不十分となり、事後評価における適切な指標による効果検証が制約された,IMPLEMENTATION,MULTIPLE,HIGH,False,このような変更は事業目的に影響する可能性があるが、本事業ではそれらの影響を踏まえたうえで、正式に両国の間で目標値の修正が行われ文書の形で残されることはなかった。,4.3 教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2017_PK-P60_4_f.pdf
2207,0.0,,送変電システム運営能力強化プロジェクト,電力設備の急増に対し職員の採用・配置が追いつかず、保護リレー室等で人員が不足,送変電部門や保護リレー室が、組織としての役割を十分に果たせない状況が発生,OPERATION,PARTNER,MEDIUM,False,多くの送電線及び変電所が新たに開設されるため、人員は不足しているとのことであった。...職員の技術力及び人員が不足していることから、送変電部門及び保護リレー室は、役割を十分に果たせない場合が生じている。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2208,1.0,,送変電システム運営能力強化プロジェクト,見直しの延期や不必要との認識、および職員不足により、作成した業務基準類の更新が停滞,系統保護継電以外の基準・ルールが現状に合わせてアップデートされず、持続性に課題,OPERATION,PARTNER,HIGH,False,本事業で作成された基準及びルール、業務手順のすべてが...重要だと認識されているため、日々実践されている。しかし、系統保護継電に関する基準・ルール以外は、見直しがなされていない。その理由は、見直しの延期であったり、見直しが不必要であったり、職員が不足していたりと様々である。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2209,2.0,,送変電システム運営能力強化プロジェクト,事業完了後の長期的な持続性を確保するための、実施機関に対する計画策定支援が不十分,完了直後は目標達成に見えたが、運用段階で上位目標が一部未達成となるなど持続性に欠ける結果,PLANNING,JICA,HIGH,False,事業完了時、本事業はプロジェクト目標を完全に達成したように見えたものの、事業完了以降、上位目標は一部達成であったことが明らかとなった。このことは、本事業が長期的に持続可能でないことを意味している。,III 提言・教訓,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2210,3.0,,送変電システム運営能力強化プロジェクト,野生動物の衝突や落雷、他物接触といった制御困難な外部要因の発生,送電塔の倒壊、電線の断線、変圧器の発火など、送変電系統における深刻な事故の発生,OPERATION,EXOGENOUS,LOW,False,送電線については、発生した事故の原因は、野生の象による送電鉄塔への衝突や送電線への障害物の接触といった外部要因であった。...2018 年 1 月と 10 月には、雷の影響で、GS5 と GS7 にある変圧器が、それぞれ発火した。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2211,4.0,,送変電システム運営能力強化プロジェクト,基幹変電所（GS4）における電気機器の不具合,全系崩壊（系統全域での停電）という深刻な事故が発生,OPERATION,PARTNER,MEDIUM,False,変電所について、2017年6月、第四基幹変電所（Grid Station: GS）における電気機器の不具合により、深刻な事故（全系崩壊、系統全域での停電）が発生した。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2212,5.0,,送変電システム運営能力強化プロジェクト,送変電網の拡大に対し、O&M予算が不足（送電部からの要求額に対し配分が不十分）,予算不足により、将来的なメンテナンスの質や設備の持続性にリスクが生じる可能性,OPERATION,PARTNER,MEDIUM,False,送電部によると、予算が十分であったことは一度もないものの、予算を確保することの必要性は理解しており、今後も一定程度の予算は確保される見通しである。,4 持続性,0.7,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf
2213,0.0,,リオグランジドノルテ州小農支援を目指したバイオディーゼル燃料のための油糧作物導入支援プロジェクト,2012年から2017年にかけて発生した未曾有の深刻な干ばつ,油糧作物の生産が困難となり、BDF生産チェーンのモデル構築が事業完了時までに達成されなかった。,IMPLEMENTATION,EXOGENOUS,LOW,True,リオグランジドノルテ州では未曾有の干ばつに見舞われ、...降雨量は、最も少ない年で63％減（1992年～2018年平均比）となり、...本事業で目指したBDF生産チェーンのモデルの構築には至らなかった,1 妥当性,0.95,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0704934_4_f.pdf
2214,1.0,,リオグランジドノルテ州小農支援を目指したバイオディーゼル燃料のための油糧作物導入支援プロジェクト,当初の事業デザインがBDF（バイオディーゼル燃料）関連の成果に限定されていたこと,気候リスクに対する脆弱性が露呈し、活動進捗や成果産出に大幅な遅れが生じ、小農の収入向上手段が制限された。,PLANNING,JICA,MEDIUM,True,当初計画では BDF 関連の成果に限定した取り組みとなっていた。このことは、さらなる小農の収入向上に向けた営農の多角化を制限することとなった上、干ばつの影響を受け、活動の進捗及び成果の産出に大幅な遅れを生じさせることとなった。,JICA への教訓,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0704934_4_f.pdf
2215,2.0,,リオグランジドノルテ州小農支援を目指したバイオディーゼル燃料のための油糧作物導入支援プロジェクト,州政府機関（農牧水産局等）と現場（農協・農家）の間での連絡・情報共有体制の不足,営農の多角化の進展状況や現場のニーズが州政府側に迅速に伝わらず、成果の発展・持続に向けた指導に支障をきたした。,OPERATION,PARTNER,HIGH,False,農牧水産局をはじめとして州機関におけるインタビューではこうした情報が必ずしも迅速に伝わっていないことが見受けられた。本事業の成果を発展・持続させるには、州政府側と小農側での更なる連絡強化が必要である。,実施機関への提言,0.85,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0704934_4_f.pdf
2216,0.0,,一村一品促進プロジェクト,事業完了直前の移管決定に伴う技術移転とモデル構築のための追加対応,協力期間が1年間延長（当初計画の131％）され、協力金額も計画を超過（117%）した,IMPLEMENTATION,PARTNER,LOW,True,当初計画の事業完了時期の約6ヶ月前に、OVOP支援業務の州農業局からRJOCDAへの移管が決定されたため、OVOPモデルグループの構築とRJOCDAへの技術移転のために、協力期間が1年間延長された。,3 効率性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2217,1.0,,一村一品促進プロジェクト,移管先機関内での業務所管の不明確さと職員の責任認識の不足,OVOP支援サービスが継続されず、本事案の対象地域以外への普及が停止した,OPERATION,PARTNER,MEDIUM,False,体制面の業務所管の不明確さから、RJOCDAのほとんどの職員はOVOP支援の責任が同局にあることを知らず、したがって、OVOP関連の業務は行われていない。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2218,2.0,,一村一品促進プロジェクト,普及実施の責任主体が不明確であるための普及実施計画の放置,上位目標である南部諸民族州全域へのOVOPアプローチの波及が未達成となった,OPERATION,PARTNER,MEDIUM,False,本事業が策定したOVOP普及実施計画は、普及実施の責任主体が明確でないために、配布もされておらず、実施もされていない。,2 有効性・インパクト,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2219,3.0,,一村一品促進プロジェクト,国、州、郡のいずれの行政レベルにおいてもOVOP専用の予算枠が未設定,外部財源に頼らざるを得ず、行政による自立的かつ継続的な活動支援が困難な状況にある,OPERATION,PARTNER,MEDIUM,False,農業省、県、郡のいずれのレベルにおいても、OVOP活動の予算枠は設定されていない...協同組合からの融資や、国際連合食糧農業機関（FAO）やNGOなど開発パートナーのプロジェクト予算など、外部の財源を常に探し求めている。,4 持続性,1.0,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2220,4.0,,一村一品促進プロジェクト,郡協同組合事務所の担当職員にとってOVOP支援が正式な職務として定義されていない,行政による市場形成支援や監査等の公的サポートが限定的なものに留まっている,OPERATION,PARTNER,MEDIUM,False,本事業の対象地域5郡の各郡協同組合事務所には、本事業によって訓練を受けた担当職員が少なくとも1名はいるが、OVOP活動の支援は彼らの正式業務ではないため、その支援は限定的である。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2221,5.0,,一村一品促進プロジェクト,州レベルでの政策的支援の不足と移管プロセスの不徹底,OVOPパートナー（支援組織）の数が大幅に減少し、行政の指導・調整機能が低下した,OPERATION,PARTNER,LOW,False,州レベルの政策的支援は十分とは言えず、RJOCDAへの業務移管の不徹底や...しかし、行政の指導や調整が十分でないために、パートナーの数は大きく減少してきている。,4 持続性,0.8,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf
2222,0.0,,保健投資支援プロジェクト,農村部医療機関マネジメントにおける経費節約に関する人事評価等、職員のコミットメントを高める課題が未考慮,事業完了後、事業効果の持続的継続及び改善のための実質的な土台が構築されなかった,PLANNING,JICA,HIGH,False,農村部の医療機関のマネジメントにおける経費節約に関する人事評価等、職員のコミットメントを効果的に高めるための課題への取り組みが考慮されておらず、適切に計画されていなかった。,1 妥当性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800926_4_f.pdf
2223,1.0,,保健投資支援プロジェクト,組織全体の医療サービスの質向上に対し責任を負う指導的な立場にある関係者の十分な関与の欠如,事業完了後の活動維持に必要なリーダーシップが発揮されず、管理能力が実質的に維持されなかった,IMPLEMENTATION,MULTIPLE,MEDIUM,False,組織全体の医療サービスの質向上に対し責任を負う指導的な立場にある関係者の十分な関与がないまま実施された。そのため、事業完了後、事業効果の持続的継続及び改善のための実質的な土台がなかった。,1 妥当性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800926_4_f.pdf
2224,2.0,,保健投資支援プロジェクト,病院の既存体制内に「医療機材技術者」として雇用可能な職位がなく、有資格者を新規配置・雇用できない制度的不備,適切なスキルを持つ職員が不足し、専門外の電気技師等が維持管理を担当する不十分な体制が継続した,OPERATION,PARTNER,LOW,False,病院では電気技師が医療機材維持管理も担当しているが、これは電気技師のみが既存病院の体制内において雇用可能な職位となっているためである。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800926_4_f.pdf
2225,3.0,,保健投資支援プロジェクト,銅輸出に依存する脆弱な政府資金調達メカニズムと、それに伴う保健省予算の削減,医療資機材部門に対する資金が支出されず、計画されていた維持管理プログラムが事実上実施不能となった,OPERATION,EXOGENOUS,LOW,False,現在の財政状況下では、国家政策であるにもかかわらず、医療資機材部門に対する資金は支出されていない。本事業で提案・計画されていたプログラムは事実上実施に至っていないといえる。,4 持続性,0.9,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800926_4_f.pdf
