,file,country,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細,開発計画一般_cat_flg,総合地域開発計画_cat_flg,行政一般_cat_flg,財政・金融_cat_flg,環境問題_cat_flg,統計_cat_flg,情報・広報_cat_flg,公益事業一般_cat_flg,上水道_cat_flg,下水道_cat_flg,都市衛生_cat_flg,運輸交通一般_cat_flg,道路_cat_flg,陸運_cat_flg,鉄道_cat_flg,海運・船舶_cat_flg,港湾_cat_flg,航空・空港_cat_flg,都市交通_cat_flg,気象・地震_cat_flg,社会基盤一般_cat_flg,河川・砂防_cat_flg,水資源開発_cat_flg,都市計画・土地造成_cat_flg,建築住宅_cat_flg,測量・地図_cat_flg,通信・放送一般_cat_flg,電気通信_cat_flg,放送_cat_flg,農業一般_cat_flg,養蚕_cat_flg,農業土木_cat_flg,農業機械_cat_flg,農産加工_cat_flg,食糧増産援助_cat_flg,畜産_cat_flg,家畜衛生_cat_flg,畜産加工_cat_flg,林業・森林保全_cat_flg,水産_cat_flg,水産加工_cat_flg,鉱業_cat_flg,工業一般_cat_flg,化学工業_cat_flg,機械工業_cat_flg,食品工業_cat_flg,その他工業_cat_flg,エネルギー一般_cat_flg,電力_cat_flg,ガス・石油_cat_flg,新・再生エネルギー_cat_flg,その他エネルギー_cat_flg,商業経営_cat_flg,貿易_cat_flg,観光一般_cat_flg,観光施設_cat_flg,人的資源一般_cat_flg,教育_cat_flg,基礎教育_cat_flg,中等教育_cat_flg,高等教育_cat_flg,職業訓練_cat_flg,科学_cat_flg,文化_cat_flg,保健・医療_cat_flg,基礎保健_cat_flg,人口・家族計画_cat_flg,社会福祉_cat_flg,労働_cat_flg,災害援助_cat_flg,食糧援助_cat_flg,その他_cat_flg,alpha2,alpha3,project_start_year,project_end_year,join_flg,control_of_corruption,government_effectiveness,political_stability,regulatory_quality,rule_of_law,voice_and_accountability,freedom_house_score,gdp_growth,Year,population
1198,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0900933_4_f.pdf,エチオピア,2017,エチオピア事務所,,380000000.0,423000000.0,2010-10-01,2013-09-01,2010-10-01,2013-09-01,36.0,36.0,高い,,低い,低い,中程度,111.0,100.0,低い,,,低い,,技協,行政一般,オロミア州地方政府マルチセクター計画・予算策定支援プロジェクト,1,アフリカ,東アフリカ,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ET,ETH,2010,2013,True,-0.6180706471204758,-0.5213003084063528,-1.5284109115600626,-1.0071841329336175,-0.719075009226799,-1.3323847651481624,12.0,7.681529988,2010.0,94481500.5
1199,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0901023_4_f.pdf,ウガンダ,2017,ウガンダ事務所,,450000000.0,357000000.0,2010-06-01,2013-06-03,2010-06-01,2014-06-01,36.0,49.0,高い,,高い,高い,中程度,80.0,133.0,中程度,,,高い,,技協,家畜衛生,家畜疾病診断・管理体制強化計画プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,UG,UGA,2010,2014,True,-1.003113090991973,-0.5760143160820008,-0.9250886797904974,-0.2347022712230682,-0.370778125524521,-0.5350512981414796,9.6,2.4750599796,2010.0,34363072.8
1200,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0901031_4_f.pdf,ザンビア,2017,インテムコンサルティング株式会社,長島聡,701000000.0,708000000.0,2009-12-01,2014-12-01,2009-12-01,2014-12-01,60.0,60.0,高い,,高い,高い,中程度,101.0,100.0,中程度,,,高い,,技協,農業一般,農村振興能力向上プロジェクト,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ZM,ZMB,2009,2014,True,-0.3923166940609613,-0.6545282006263732,0.4746365224321683,-0.5012426177660625,-0.3799346288045246,-0.1770355043311913,7.0,3.5698743305,2009.0,14683620.0
1201,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0901058_4_f.pdf,ブルキナファソ,2017,ブルキナファソ事務所,,300000000.0,417000000.0,2009-11-01,2013-11-03,2009-11-01,2014-03-01,48.0,53.0,高い,,高い,高い,高い,139.0,108.0,中程度,,,非常に高い,,技協,基礎教育,学校運営委員会（COGES）支援プロジェクト,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,BF,BFA,2009,2014,True,-0.4259925484657287,-0.6116514007250468,-0.4604377100865047,-0.2054721961418786,-0.3746387039621672,-0.289326066772143,8.166666666666666,2.6766334001666667,2009.0,16940938.166666668
1202,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0903176_4_f.pdf,中華人民共和国,2017,中国事務所,,600000000.0,567000000.0,2010-02-01,2015-01-01,2010-02-01,2015-01-01,60.0,60.0,高い,,高い,高い,高い,95.0,100.0,中程度,,,非常に高い,,技協,林業・森林保全,四川省震災後森林植生復旧計画プロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2010,2015,True,-0.4194237540165582,0.1596625472884626,-0.5694718658924103,-0.3135806868473688,-0.4670324325561523,-1.6441970864931734,13.0,7.735567227666666,2010.0,1358648333.3333333
1203,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0904765_4_f.pdf,タイ,2017,タイ事務所,,240000000.0,225000000.0,2010-01-01,2011-12-06,2010-01-01,2012-02-01,24.0,26.0,高い,,高い,高い,中程度,94.0,108.0,中程度,,,高い,,技協,環境問題,温室効果ガスの削減に係る組織能力強化プロジェクト,1,アジア,東南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TH,THA,2010,2012,True,-0.3703291912873587,0.1042501255869866,-1.2643175919850669,0.0964725650846959,-0.2119147529204686,-0.4073814551035563,8.333333333333334,4.530076069666666,2010.0,69007584.33333333
1204,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0960080_4_f.pdf,セネガル,2017,タック・インターナショナル,西野真理,1725000000.0,1603000000.0,2009-01-01,2012-01-18,2009-01-01,2014-05-01,36.0,63.0,高い,高い,中程度,中程度,中程度,89.0,175.0,中程度,,,一部課題がある,,無償,保健・医療,タンバクンダ州及びケドゥグ州保健施設整備計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,SN,SEN,2009,2014,True,-0.3373684473335743,-0.4911347031593325,-0.2118326971928277,-0.2219402504463991,-0.3024810825785,-0.0682735128793864,5.166666666666667,0.6160882583333334,2009.0,13184190.833333334
1205,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0960180_4_f.pdf,ソロモン,2017,日本経済研究所,佐藤美由紀,2282000000.0,1983000000.0,2009-07-01,2012-01-18,2009-07-01,2014-10-01,31.0,64.0,高い,,中程度,中程度,中程度,87.0,206.0,中程度,,,一部課題がある,,無償,上水道,ホニアラ市及びアウキ市給水設備改善計画,1,大洋州,メラネシア,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SB,SLB,2009,2014,True,-0.3317473630110425,-0.9732882082462307,0.3039658069610595,-1.1221514145533231,-0.5621403008699418,0.0665120029589161,6.833333333333333,1.5063271676666663,2009.0,564918.8333333334
1206,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0960410_4_f.pdf,ミャンマー,2017,ミャンマー事務所,,581000000.0,581000000.0,2009-12-04,2012-03-11,2009-12-04,2013-06-18,27.0,43.0,高い,,高い,高い,低い,100.0,156.0,中程度,,,一部課題がある,,無償,食糧援助,サイクロン「ナルギス」被災地小学校兼サイクロンシェルター建設計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MM,MMR,2009,2013,True,-1.400631523132322,-1.5689536809921278,-1.1550985217094432,-1.983127641677856,-1.425268602371218,-1.834287810325622,12.6,7.4893042752,2009.0,49440953.0
1207,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0960650_4_f.pdf,ガーナ,2017,ガーナ事務所,,605000000.0,605000000.0,2009-08-13,2011-08-12,2009-08-13,2014-06-27,24.0,58.0,高い,,高い,高い,低い,100.0,244.0,中程度,,,一部課題がある,2校の建設が未完。,無償,基礎教育,基礎教育機会改善計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,GH,GHA,2009,2014,True,-0.0739079091387489,-0.1416957999269166,0.050922384796043,0.0475181067983309,0.0259001344675198,0.471532200773557,3.0,5.132310113666667,2009.0,26432466.666666668
1208,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0961290_4_f.pdf,ジブチ,2017,ジブチ支所,,610000000.0,609000000.0,2009-12-01,2011-02-15,2009-12-01,2014-11-01,46.0,88.0,高い,,高い,高い,中程度,100.0,186.0,中程度,,,高い,当初計画分,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DJ,DJI,2009,2014,True,-0.4681179076433182,-0.9999474684397368,0.0356038250029088,-0.5836303184429803,-0.7875925501187645,-1.370493312676747,10.833333333333334,5.151081773,2009.0,957437.3333333334
1209,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0961950_4_f.pdf,ラオス,2017,ラオス事務所,,475000000.0,475000000.0,2010-03-04,2013-01-12,2010-03-04,2014-12-04,34.0,57.0,高い,,高い,高い,中程度である,100.0,166.0,中程度である,,,高い,,無償,林業・森林保全,森林資源情報センター整備計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LA,LAO,2010,2014,True,-1.0416447043418875,-0.7407972455024718,0.0519611433148383,-0.9131911158561704,-0.8786063075065609,-1.67640311717987,13.0,6.515302823800001,2010.0,6518863.8
1210,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0962080_4_f.pdf,トンガ,2017,トンガ支所,,590000000.0,590000000.0,2010-03-01,2012-01-15,2010-03-01,2013-10-01,25.0,44.0,高い,,高い,高い,中程度,100.0,191.0,中程度,,,高い,,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,大洋州,ポリネシア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TO,TON,2010,2013,True,-0.2952309101819992,-0.3468543812632559,0.8643655180931092,-0.6199615895748141,0.0264709366019815,0.3521508052945137,5.25,2.237417532,2010.0,107377.0
1211,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0962100_4_f.pdf,ラオス,2017,ラオス事務所,,480000000.0,467000000.0,2010-03-04,2012-10-03,2010-03-04,2014-06-10,37.0,52.0,高い,,高い,高い,中程度,97.0,165.0,中程度,,,高い,,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,LA,LAO,2010,2014,True,-1.0416447043418875,-0.7407972455024718,0.0519611433148383,-0.9131911158561704,-0.8786063075065609,-1.67640311717987,13.0,6.515302823800001,2010.0,6518863.8
1212,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0962130_4_f.pdf,ガーナ,2017,ガーナ事務所,,610000000.0,610000000.0,2010-03-12,2011-09-10,2010-03-12,2014-08-13,38.0,54.0,高い,,高い,高い,中程度,100.0,295.0,中程度,,,高い,当初計画分（315kWp）は2013年4月22日に完了。残余資金を利用した追加分（400kWp）は2014年8月13日に完了。効率性の期間計画比295%は本文の記述を引用。,無償,新・再生エネルギー,太陽光を活用したクリーンエネルギー導入計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,GH,GHA,2010,2014,True,-0.0866919683292507,-0.1450612902641296,0.0555396981537339,0.0495816648006439,0.0395515452604741,0.466235363483429,3.0,5.7066343494,2010.0,26746427.2
1213,https://www2.jica.go.jp/ja/evaluation/pdf/2017_0962160_4_f.pdf,チュニジア,2017,オクタヴィアジャパン株式会社,稲澤健一,1183000000.0,1103000000.0,2010-03-01,2012-04-10,2010-03-01,2013-06-01,26.0,40.0,高い,,中程度,中程度,中程度,93.0,154.0,高い,,,高い,,無償,水資源開発,南部地下水淡水化計画,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TN,TUN,2010,2013,True,-0.0541301290504634,0.0113937683054247,-0.510399591177702,-0.2204455025494099,-0.124172528274357,-0.5107030496001248,8.0,0.7517570755,2010.0,10950755.75
1214,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000100_4_f.pdf,北マケドニア共和国,2017,バルカン事務所,,300000000.0,293000000.0,2011-05-01,2014-05-01,2011-05-01,2014-05-01,36.0,36.0,高い,,高い,高い,高い,98.0,100.0,中程度,,,非常に高い,,技協,林業・森林保全,森林火災危機管理能力向上プロジェクト,1,欧州,南ヨーロッパ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MK,MKD,2011,2014,True,-0.0618613911792636,-0.1460945869330318,-0.3175766915082932,0.287174127995968,-0.201961318962276,-0.0667820833623408,6.25,2.4895477605,2011.0,1926873.0
1215,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000125_4_f.pdf,インドネシア,2017,インドネシア事務所,,529000000.0,605000000.0,2006-04-01,2010-03-01,2012-01-01,2014-12-01,84.0,84.0,高い,,高い,高い,中程度,114.0,100.0,高い,,,非常に高い,,技協,高等教育,スラバヤ工科大学情報技術高等人材育成計画プロジェクトフェーズ2,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2012,2014,True,-0.6491344769795737,-0.2138109331329666,-0.5097838242848717,-0.1178258471190927,-0.4760013620058697,0.0858332018057504,5.666666666666667,4.237042975333334,2012.0,255809463.66666666
1216,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000212_4_f.pdf,カンボジア,2017,カンボジア事務所,,380000000.0,287000000.0,2012-03-01,2014-02-27,2012-03-01,2014-12-01,25.0,34.0,高い,,高い,高い,中程度,76.0,138.0,中程度,,,高い,,技協,都市交通,プノンペン都総合交通計画プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2012,2014,True,-1.0972963968912766,-0.8117505311965942,-0.0722795172284049,-0.3824864427248637,-0.981098115444185,-1.016825099786123,11.0,6.238525776333333,2012.0,15170688.333333334
1217,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000226_4_f.pdf,カンボジア,2017,カンボジア事務所,,440000000.0,361000000.0,2010-10-01,2015-03-01,2010-10-01,2015-03-01,54.0,54.0,高い,,高い,高い,高い,82.0,100.0,中程度,,,非常に高い,,技協,農業一般,トンレサップ西部地域農業生産性向上プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2010,2015,True,-1.1583513816197717,-0.8355437815189362,-0.1598157507056992,-0.4633707006772358,-1.0189601182937622,-1.0024499992529554,11.0,5.582131836666666,2010.0,15059771.0
1218,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000293_4_f.pdf,中華人民共和国,2017,中国事務所,,300000000.0,267000000.0,2012-03-01,2015-03-01,2012-03-01,2015-03-01,36.0,36.0,高い,,中程度,中程度,高い,89.0,100.0,高い,,,非常に高い,,技協,環境問題,黒河金盆ダム湖および上流域水環境管理向上プロジェクト,1,アジア,東アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2012,2015,True,-0.357951261103153,0.1956304294290022,-0.5394289195537567,-0.3253482207655905,-0.4689456894993782,-1.6367564797401424,13.0,6.839188676,2012.0,1367287500.0
1219,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000572_4_f.pdf,トルコ,2017,トルコ事務所,,250000000.0,356000000.0,2011-07-01,2013-12-08,2011-07-01,2014-07-01,30.0,37.0,高い,,中程度,中程度,中程度,142.0,123.0,高い,,,高い,,技協,運輸交通一般,イスタンブール市歴史地区交通需要管理プロジェクト,1,アジア,西アジア,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TR,TUR,2011,2014,True,0.0391916139051317,0.3970671817660332,-1.129124373197556,0.4348846226930618,-0.0254699529614299,-0.2334275580942632,,5.9189719915,2011.0,75682241.0
1220,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000607_4_f.pdf,ケニア,2017,ケニア事務所,,360000000.0,421000000.0,2011-10-01,2014-09-01,2011-10-01,2014-09-01,36.0,36.0,高い,,高い,高い,中程度,117.0,100.0,中程度,,,高い,,技協,基礎保健,コミュニティヘルス戦略強化プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,KE,KEN,2011,2014,True,-1.0095466673374174,-0.4888572618365288,-1.254352539777755,-0.3082244880497458,-0.717931717634201,-0.2288288995623587,7.75,2.00043113825,2011.0,44421248.75
1221,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000631_4_f.pdf,ナイジェリア,2017,ナイジェリア事務所,,520000000.0,513000000.0,2011-08-01,2013-10-12,2011-08-01,2014-01-01,27.0,30.0,高い,,中程度,中程度,中程度,99.0,110.0,中程度,,,一部課題がある,,技協,水資源開発,全国水資源管理開発基本計画策定プロジェクト,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NG,NGA,2011,2014,True,-1.2190670371055623,-1.0728349685668963,-2.054320752620697,-0.7354994565248489,-1.1235665678977975,-0.6734896600246427,8.25,2.78190866,2011.0,178631645.25
1222,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000711_4_f.pdf,ジブチ,2017,ジブチ支所,,240000000.0,252000000.0,2012-01-01,2014-12-01,2012-01-01,2014-12-01,36.0,36.0,高い,,高い,高い,中程度,105.0,100.0,高い,,,非常に高い,,技協,農業土木,南部ジブチ持続的灌漑農業開発計画プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DJ,DJI,2012,2014,True,-0.5390911400318147,-1.026229262351987,-0.2372668559352553,-0.5251181224981943,-0.8180636564890547,-1.44558568795522,11.0,5.151081773,2012.0,984762.6666666666
1223,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000734_4_f.pdf,セネガル,2017,株式会社タック・インターナショナル,須田ミチル,330000000.0,513000000.0,2011-03-01,2014-02-01,2011-03-01,2014-02-01,36.0,36.0,高い,,中程度,中程度,中程度,155.0,100.0,中程度,,,一部課題がある,,技協,保健・医療,タンバクンダ州及びケドゥグ州保健システムマネジメント強化プロジェクト,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,SN,SEN,2011,2014,True,-0.2231938745826482,-0.4501275867223742,-0.1619675531983376,-0.1724476832896471,-0.2625396735966204,0.0317966962466018,4.75,0.59858711475,2011.0,13533085.75
1224,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1000740_4_f.pdf,コモロ,2017,マダガスカル事務所,,317000000.0,373000000.0,2011-03-01,2014-09-05,2011-03-01,2014-10-01,43.0,44.0,高い,,中程度,中程度,中程度,117.0,102.0,低い,,,低い,,技協,水産,国立水産学校能力強化プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KM,COM,2011,2014,True,-0.726095527410507,-1.68999728560448,-0.3622208721935747,-1.2720579206943523,-0.9948647320270548,-0.3982061967253683,7.0,1.34677785575,2011.0,689345.25
1225,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1001003_4_f.pdf,コンゴ民主共和国,2017,株式会社グローバル・グループ 21 ジャパン,薗田元,550000000.0,688000000.0,2010-11-01,2013-10-05,2011-01-01,2014-10-01,36.0,46.0,高い,,高い,高い,中程度,125.0,128.0,高い,,,非常に高い,,技協,職業訓練,国立職業訓練校指導員能力強化プロジェクト,1,アフリカ,中央アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,CD,COD,2011,2014,True,-1.361672461032865,-1.589985370635985,-2.1647485494613647,-1.404163390398025,-1.584144443273545,-1.427975177764895,11.0,4.4177696545,2011.0,74574141.5
1226,https://www2.jica.go.jp/ja/evaluation/pdf/2017_1003089_4_f.pdf,スーダン,2017,三菱UFJリサーチ&コンサルティング株式会社,渡邉恵子,750000000.0,1033000000.0,2008-06-10,2011-06-09,2011-08-10,2014-08-09,36.0,36.0,高い,,高い,高い,中程度,113.0,100.0,中程度,,,高い,,技協,保健・医療,フロントライン母子保健強化プロジェクト（マザーナイル・プロジェクト）フェーズ2,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,SD,SDN,2011,2014,True,-1.41500598192215,-1.473568886518475,-2.3348937034606925,-1.4258548021316524,-1.2495630383491525,-1.76453757286072,14.0,0.04085511775,2011.0,37418287.75
