,file,Unnamed: 0,country,評価年度,評価会社,評価者,プロジェクトコスト_計画時_int,プロジェクトコスト_実績_int,プロジェクト期間開始_計画時,プロジェクト期間終了_計画時,プロジェクト期間開始_実績,プロジェクト期間終了_実績,事前評価時_プロジェクト期間（月）,実績_プロジェクト期間（月）,妥当性評価,整合性評価,有効性評価,インパクト評価,効率性評価,効率性_コスト,効率性_期間,持続性評価,適応・貢献評価,付加価値・創造価値評価,総合評価,備考,事業形態,分野,案件名,連番,地域,地域詳細,開発計画一般_cat_flg,総合地域開発計画_cat_flg,行政一般_cat_flg,財政・金融_cat_flg,環境問題_cat_flg,統計_cat_flg,情報・広報_cat_flg,公益事業一般_cat_flg,上水道_cat_flg,下水道_cat_flg,都市衛生_cat_flg,運輸交通一般_cat_flg,道路_cat_flg,陸運_cat_flg,鉄道_cat_flg,海運・船舶_cat_flg,港湾_cat_flg,航空・空港_cat_flg,都市交通_cat_flg,気象・地震_cat_flg,社会基盤一般_cat_flg,河川・砂防_cat_flg,水資源開発_cat_flg,都市計画・土地造成_cat_flg,建築住宅_cat_flg,測量・地図_cat_flg,通信・放送一般_cat_flg,電気通信_cat_flg,放送_cat_flg,農業一般_cat_flg,養蚕_cat_flg,農業土木_cat_flg,農業機械_cat_flg,農産加工_cat_flg,食糧増産援助_cat_flg,畜産_cat_flg,家畜衛生_cat_flg,畜産加工_cat_flg,林業・森林保全_cat_flg,水産_cat_flg,水産加工_cat_flg,鉱業_cat_flg,工業一般_cat_flg,化学工業_cat_flg,機械工業_cat_flg,食品工業_cat_flg,その他工業_cat_flg,エネルギー一般_cat_flg,電力_cat_flg,ガス・石油_cat_flg,新・再生エネルギー_cat_flg,その他エネルギー_cat_flg,商業経営_cat_flg,貿易_cat_flg,観光一般_cat_flg,観光施設_cat_flg,人的資源一般_cat_flg,教育_cat_flg,基礎教育_cat_flg,中等教育_cat_flg,高等教育_cat_flg,職業訓練_cat_flg,科学_cat_flg,文化_cat_flg,保健・医療_cat_flg,基礎保健_cat_flg,人口・家族計画_cat_flg,社会福祉_cat_flg,労働_cat_flg,災害援助_cat_flg,食糧援助_cat_flg,その他_cat_flg,alpha2,alpha3,project_start_year,project_end_year,join_flg,control_of_corruption,government_effectiveness,political_stability,regulatory_quality,rule_of_law,voice_and_accountability
1329,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0603850_4_f.pdf,25,アフガニスタン,2018,アフガニスタン事務所,,700000000.0,951000000.0,2005-07-01,2010-07-05,2005-07-01,2011-03-01,60.0,69.0,高い,,高い,高い,中程度,136.0,113.0,中程度,,,高い,,技協,農業一般,国立農業試験場再建計画プロジェクト,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AF,AFG,2005,2011,True,-1.5681502819061273,-1.4472201551709856,-2.4548588480268214,-1.6237582649503428,-1.852359277861457,-1.2254598311015528
1330,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0604386_4_f.pdf,349,エジプト,2018,エジプト事務所,,330000000.0,374000000.0,2006-11-01,2009-10-01,2006-11-01,2009-10-01,36.0,36.0,高い,,中程度,中程度,中程度,113.0,100.0,高い,,,高い,,技協,上水道,シャルキーヤ県上下水道公社運営維持管理能力向上計画プロジェクト,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,EG,EGY,2006,2009,True,-0.6764940544962883,-0.365438811480999,-0.6269621402025223,-0.27607654407620424,-0.1845773793756961,-1.18418037891388
1331,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0604760_4_f.pdf,620,ケニア,2018,ケニア事務所,,380000000.0,369000000.0,2005-12-01,2010-12-01,2005-12-01,2010-12-01,60.0,60.0,高い,,中程度,中程度,高い,97.0,100.0,中程度,,,高い,計画された建設工事は事業期間内に完了しなかったため未完。,技協,開発計画一般,中南部持続的小規模灌漑開発・管理プロジェクト,1,アフリカ,東アフリカ,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KE,KEN,2005,2010,True,-0.9961223006248479,-0.6276139716307324,-1.2779418230056765,-0.23955800135930383,-0.9518589973449698,-0.24292742212613416
1332,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0609344_4_f.pdf,486,カンボジア,2018,カンボジア事務所,,900000000.0,1038000000.0,2010-10-01,2015-05-22,2010-10-01,2015-09-01,54.0,102.0,高い,,高い,高い,中程度,115.0,106.0,中程度,,,高い,,技協,統計,政府統計能力向上計画フェーズ2,1,アジア,東南アジア,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2010,2015,True,-1.1583513816197717,-0.8355437815189362,-0.15981575070569923,-0.4633707006772358,-1.0189601182937622,-1.0024499992529554
1333,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0613471_4_f.pdf,27,アフガニスタン,2018,アフガニスタン事務所,,300000000.0,318000000.0,2007-09-01,2011-03-01,2007-09-01,2011-03-01,43.0,43.0,高い,,高い,高い,中程度,106.0,100.0,中程度,,,高い,,技協,農業一般,ナンガルハール稲作農業改善プロジェクト,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AF,AFG,2007,2011,True,-1.616701459884642,-1.485614776611328,-2.5794734954833998,-1.606679797172546,-1.8849089145660378,-1.2684990406036358
1334,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0700658_4_f.pdf,1295,フィジー,2018,フィジー事務所,,280000000.0,301000000.0,2008-10-01,2012-03-01,2008-10-01,2012-03-01,42.0,42.0,高い,,中程度,中程度,中程度,108.0,100.0,高い,,,高い,,技協,環境問題,廃棄物減量化・資源化促進プロジェクト,1,大洋州,メラネシア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,FJ,FJI,2008,2012,True,0.014734983444213857,-1.0167747616767877,-0.13394497483968726,-0.654985421895981,-0.7133201122283934,-0.9586966156959527
1335,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702263_4_f.pdf,495,カンボジア,2018,カンボジア事務所,,280000000.0,318000000.0,2013-01-01,2015-08-31,2013-01-01,2015-09-01,33.0,33.0,高い,,中程度,中程度,中程度,114.0,100.0,中程度,,,一部課題がある,,技協,電力,送変電システム運営能力強化プロジェクト【有償勘定技術支援】,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KH,KHM,2013,2015,True,-1.12158977985382,-0.7854443788528442,-0.016637734447916473,-0.44739691416422533,-0.9862781564394648,-1.0706171393394472
1336,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0702359_4_f.pdf,2181,中華人民共和国,2018,中国事務所,,450000000.0,473000000.0,2009-06-01,2014-05-01,2009-06-01,2014-05-01,60.0,60.0,高い,,高い,高い,中程度,105.0,100.0,中程度,,,高い,,技協,農業一般,四川省涼山州金沙江流域生態環境保全総合開発モデルプロジェクト,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CN,CHN,2009,2014,True,-0.45601287980874367,0.10563238717926045,-0.5526754756768545,-0.30424343546231586,-0.4761587778727214,-1.6509279608726484
1337,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0704934_4_f.pdf,1413,ブラジル,2018,ブラジル事務所,,310000000.0,496000000.0,2009-04-01,2013-03-12,2009-04-01,2015-04-01,48.0,72.0,高い,,中程度,中程度,低い,160.0,152.0,高い,,,一部課題がある,,技協,農業一般,リオグランジドノルテ州小農支援を目指したバイオディーゼル燃料のための油糧作物の導入支援プロジェクト,1,中南米,南アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BR,BRA,2009,2015,True,-0.11950978157775745,-0.15733457569565085,-0.081454503616052,0.1059504896402358,-0.0587964643325124,0.4904469507081167
1338,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800048_4_f.pdf,253,インドネシア,2018,インドネシア事務所,,380000000.0,382000000.0,2010-03-01,2015-03-01,2010-03-01,2015-03-01,60.0,60.0,高い,,高い,高い,中程度,101.0,100.0,中程度,,,高い,,技協,環境問題,保全地域における生態系保全のための荒廃地回復能力向上プロジェクト,1,アジア,東南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2010,2015,True,-0.670982172091802,-0.2592973125477633,-0.62888968984286,-0.20045903883874425,-0.5180403987566632,0.06601620434472953
1339,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800355_4_f.pdf,151,インド,2018,インド事務所,,270000000.0,255000000.0,2013-09-01,2015-04-01,2013-09-01,2015-04-01,20.0,20.0,高い,,高い,高い,高い,94.0,100.0,中程度,,,非常に高い,,技協,農業一般,ミゾラム州持続可能な農業のための土地・水資源開発計画調査,1,アジア,南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,IN,IND,2013,2015,True,-0.4604869782924654,-0.10004007567962019,-1.0606198906898503,-0.4593759775161743,-0.06193436309695244,0.4246006806691487
1340,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800833_4_f.pdf,391,エチオピア,2018,エチオピア事務所,,380000000.0,445000000.0,2010-03-01,2014-02-08,2010-03-01,2015-05-01,51.0,63.0,高い,,中程度,中程度,中程度,117.0,131.0,中程度,,,一部課題がある,,技協,農産加工,一村一品促進プロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ET,ETH,2010,2015,True,-0.5660944928725562,-0.5400806814432142,-1.4916621843973816,-1.0275192956129715,-0.6453475803136826,-1.318733672300975
1341,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0800926_4_f.pdf,718,ザンビア,2018,ザンビア事務所,,320000000.0,436000000.0,2010-01-01,2014-08-20,2010-01-01,2016-03-01,62.0,75.0,中程度,,低い,低い,中程度,136.0,133.0,低い,,,低い,,技協,保健・医療,保健投資支援プロジェクト,1,アフリカ,南部アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,ZM,ZMB,2010,2016,True,-0.3829194903373718,-0.6412624205861771,0.36512443423271174,-0.4999965386731284,-0.33642645818846556,-0.16130890058619626
1342,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0801042_4_f.pdf,852,セネガル,2018,セネガル事務所,,350000000.0,373000000.0,2011-03-01,2014-02-27,2011-03-01,2014-04-01,37.0,38.0,高い,,高い,高い,中程度,107.0,103.0,中程度,,,高い,,技協,商業経営,一村一品運動を通じた地場産業振興プロジェクト,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SN,SEN,2011,2014,True,-0.22319387458264822,-0.45012758672237424,-0.16196755319833764,-0.17244768328964716,-0.26253967359662045,0.03179669624660185
1343,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0802752_4_f.pdf,244,インドネシア,2018,インドネシア事務所,,390000000.0,419000000.0,2009-05-01,2012-05-01,2009-05-01,2012-05-01,36.0,36.0,高い,,中程度,中程度,中程度,107.0,100.0,高い,,,高い,,技協,気象・地震,（科学技術）インドネシアにおける地震火山の総合防災策,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2009,2012,True,-0.7845379114151,-0.3122679367661477,-0.742111697793007,-0.30689920857548725,-0.6127983033657075,0.0050837929011322645
1344,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0802769_4_f.pdf,910,タイ,2018,タイ事務所,,401000000.0,367000000.0,2009-07-01,2013-07-01,2009-07-01,2013-07-01,48.0,48.0,高い,,高い,高い,高い,90.0,100.0,高い,,,非常に高い,,技協,保健・医療,デング感染症等治療製剤研究開発プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,TH,THA,2009,2013,True,-0.36313383579254144,0.1364966407418252,-1.3058213233947762,0.10830826833844198,-0.20701489150524138,-0.42160351872444135
1345,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0802807_4_f.pdf,357,エジプト,2018,エジプト事務所,,350000000.0,395000000.0,2009-06-01,2014-07-02,2009-06-01,2015-03-01,60.0,69.0,高い,,中程度,中程度,高い,117.0,113.0,中程度,,,高い,,技協,農業一般,ナイル流域における食糧・燃料の持続的生産プロジェクト,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,EG,EGY,2009,2015,True,-0.5807413927146367,-0.5488695289407457,-1.306910259383065,-0.42842394752161844,-0.4735130050352642,-1.0960546902247852
1346,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0802842_4_f.pdf,593,クロアチア,2018,中東・欧州部欧州課,,390000000.0,373000000.0,2009-03-01,2013-11-01,2009-03-01,2014-03-01,57.0,61.0,高い,,中程度,中程度,中程度,96.0,107.0,中程度,,,一部課題がある,,技協,河川・砂防,土砂・洪水災害軽減プロジェクト,1,欧州,南ヨーロッパ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,HR,HRV,2009,2014,True,0.04125919907043365,0.6159606675306957,0.6189682384332019,0.40077925225098915,0.12916772191723205,0.5088687290747961
1347,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0804072_4_f.pdf,1065,ニカラグア,2018,ニカラグア事務所,,480000000.0,419000000.0,2009-09-01,2014-08-01,2009-09-01,2014-08-01,60.0,60.0,高い,,高い,高い,高い,87.0,100.0,中程度,,,非常に高い,,技協,保健・医療,シャーガス病対策プロジェクト,1,中南米,中央アメリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,NI,NIC,2009,2014,True,-0.7714417080084481,-0.8912586669127146,-0.28566873508195084,-0.3530474106470743,-0.7453768352667492,-0.4805868019660313
1348,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0804504_4_f.pdf,990,チュニジア,2018,チュニジア事務所,,370000000.0,545000000.0,2010-10-01,2013-09-12,2010-10-01,2015-02-01,36.0,53.0,高い,,中程度,中程度,中程度,147.0,147.0,中程度,,,一部課題がある,【評価上の制約】として、上位目標の対象となっているハマン・ブルギバ地区について、データ収集が困難であり、同地区を含めた形での上位目標の達成度の測定は「検証不能」だったと記載されている。,技協,農業一般,北部地域導水・灌漑事業、バルバラ灌漑事業プロジェクト,1,アフリカ,北アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TN,TUN,2010,2015,True,-0.052126931337018796,-0.020489007506208957,-0.6422394787271818,-0.268279659251372,-0.10199734382331355,-0.2681044687827432
1349,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0805503_4_f.pdf,909,タイ,2018,タイ事務所,,390000000.0,386000000.0,2009-05-01,2013-03-02,2009-05-01,2013-09-01,47.0,53.0,高い,,高い,高い,高い,99.0,113.0,中程度,,,非常に高い,,技協,環境問題,熱帯地域に適した水再利用技術の研究開発プロジェクト,1,アジア,東南アジア,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TH,THA,2009,2013,True,-0.36313383579254144,0.1364966407418252,-1.3058213233947762,0.10830826833844198,-0.20701489150524138,-0.42160351872444135
1350,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0868670_4_f.pdf,1432,ブルキナファソ,2018,ブルキナファソ事務所,,998000000.0,991000000.0,2009-04-02,2011-05-22,2009-04-02,2016-12-20,26.0,93.0,高い,,高い,高い,中程度,99.0,361.0,中程度,,,高い,,無償,教育,第4次小学校建設計画,1,アフリカ,西アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BF,BFA,2009,2016,True,-0.3781096953898669,-0.6251291185617447,-0.5300580374896526,-0.2630685083568096,-0.40553239546716213,-0.2295938865281641
1351,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0883_4_f.pdf,1933,モンゴル,2018,"一般財団法人 国際開発機構, 有限責任 あずさ監査法人","藤田伸子, 向川美樹, 濱田正章",,,,,2016-06-01,,,,,高い,高い,高い,高い,,,一部課題がある,,,,,有償,エネルギー一般,ツェツィー風力発電事業,1,アジア,東アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,MN,MNG,2016,0,False,,,,,,
1352,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900151_4_f.pdf,636,ケニア,2018,ケニア事務所,,590000000.0,577000000.0,2010-03-01,2015-03-01,2010-03-01,2015-03-01,60.0,60.0,高い,,高い,高い,高い,98.0,100.0,中程度,,,非常に高い,,技協,農業一般,小規模園芸農民組織強化・振興ユニットプロジェクト,1,アフリカ,東アフリカ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,KE,KEN,2010,2015,True,-0.9967457354068764,-0.4887257466713589,-1.2373802661895734,-0.2896294469634693,-0.722177634636561,-0.21344781666994084
1353,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900202_4_f.pdf,265,インドネシア,2018,インドネシア事務所,,300000000.0,211000000.0,2011-06-01,2014-06-01,2011-06-01,2014-06-01,36.0,36.0,高い,,中程度,中程度,高い,70.0,100.0,中程度,,,高い,,技協,林業・森林保全,マングローブ生態系保全と持続的な利用のASEAN地域における展開プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2011,2014,True,-0.675818532705307,-0.24075618572533142,-0.5748664140701295,-0.1659165406599641,-0.5069120079278947,0.062242147978395126
1354,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900218_4_f.pdf,256,インドネシア,2018,インドネシア事務所,,490000000.0,535000000.0,2010-05-01,2015-05-01,2010-05-01,2015-05-01,60.0,60.0,高い,,中程度,中程度,中程度,109.0,100.0,中程度,,,一部課題がある,,技協,貿易,輸出振興庁機能改善プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ID,IDN,2010,2015,True,-0.670982172091802,-0.2592973125477633,-0.62888968984286,-0.20045903883874425,-0.5180403987566632,0.06601620434472953
1355,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900331_4_f.pdf,1371,フィリピン,2018,フィリピン事務所,,350000000.0,266000000.0,2010-04-01,2015-03-01,2010-04-01,2015-03-01,60.0,60.0,高い,,高い,高い,高い,76.0,100.0,中程度,,,非常に高い,,技協,保健・医療,レプトスピラ症の予防対策と診断技術の開発プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,PH,PHL,2010,2015,True,-0.5568342655897142,0.19166157518823956,-1.147329976161321,-0.030182514339685555,-0.4730816682179768,0.037311184530456926
1356,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900345_4_f.pdf,914,タイ,2018,タイ事務所,,340000000.0,395000000.0,2010-06-01,2014-05-01,2010-06-01,2014-05-01,48.0,48.0,高い,高い,高い,高い,中程度,116.0,100.0,中程度,,,高い,,技協,行政一般,防災能力向上プロジェクト（フェーズ2）,1,アジア,東南アジア,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,TH,THA,2010,2014,True,-0.39289570450782757,0.1465363517403604,-1.2022043585777282,0.11897276565432557,-0.1990847885608672,-0.5054095983505248
1357,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900429_4_f.pdf,1578,ベトナム,2018,ベトナム事務所,,499000000.0,420000000.0,2010-08-01,2015-07-01,2010-08-01,2015-07-01,60.0,60.0,高い,,高い,高い,高い,84.0,100.0,中程度,,,非常に高い,,技協,農業一般,北西部山岳地域農村開発プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2010,2015,True,-0.5247893234093983,-0.1549457299212615,0.14948218750456982,-0.6130490799744925,-0.48475870490074163,-1.4127455751101199
1358,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900439_4_f.pdf,1579,ベトナム,2018,ベトナム事務所,,627000000.0,603000000.0,2010-08-01,2015-08-01,2010-08-01,2015-08-01,60.0,60.0,高い,,中程度,中程度,高い,96.0,100.0,中程度,,,高い,,技協,林業・森林保全,北西部水源地域における持続可能な森林管理プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2010,2015,True,-0.5247893234093983,-0.1549457299212615,0.14948218750456982,-0.6130490799744925,-0.48475870490074163,-1.4127455751101199
1359,https://www2.jica.go.jp/ja/evaluation/pdf/2018_0900442_4_f.pdf,1562,ベトナム,2018,ベトナム事務所,,380000000.0,348000000.0,2009-10-01,2014-10-01,2009-10-01,2014-10-01,60.0,60.0,高い,,中程度,中程度,高い,92.0,100.0,中程度,,,高い,,技協,農業一般,持続可能な地域農業・バイオマス産業の融合プロジェクト,1,アジア,東南アジア,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,VN,VNM,2009,2014,True,-0.5393082797527312,-0.20632193982601174,0.18414347680906462,-0.6344082951545716,-0.5141795625289282,-1.4333799680074069
