,year,alpha3,Control of Corruption,Government Effectiveness,Political Stability,Regulatory Quality,Rule of Law,Voice and Accountability,join_flg
4089,2010,ROU,-0.352394610643387,-0.112342447042465,0.273600399494171,0.672567009925842,0.106409564614296,0.432130426168442,True
4090,2010,RWA,0.365169644355774,-0.158439069986343,-0.272093862295151,-0.239782363176346,-0.33083176612854,-1.3271712064743,True
4091,2010,SAU,0.0369552858173847,-0.0236956626176834,-0.226726979017258,0.159661039710045,0.149531841278076,-1.78806269168854,True
4092,2010,SDN,-1.19666075706482,-1.37868785858154,-2.66527771949768,-1.34485065937042,-1.33723092079163,-1.72558903694153,True
4093,2010,SEN,-0.641386091709137,-0.593583285808563,-0.417924970388412,-0.317569881677628,-0.397503405809402,-0.267737418413162,True
4094,2010,SLB,-0.339228063821793,-1.02263641357422,0.343293845653534,-1.2024450302124,-0.64786422252655,0.0658942386507988,True
4095,2010,SLE,-0.780791580677032,-1.20814538002014,-0.236645370721817,-0.760722637176514,-0.947139799594879,-0.157845288515091,True
4096,2010,SLV,-0.258609384298325,-0.0123194148764014,0.0588422268629074,0.337437301874161,-0.865749895572662,0.0715445652604103,True
4097,2010,SRB,-0.319415539503098,-0.0760836377739906,-0.421741664409637,-0.0656579732894897,-0.430014491081238,0.285615712404251,True
4098,2010,SSD,-0.819455504417419,,,,,,True
4099,2010,SUR,-0.332702100276947,-0.1087242141366,0.0824754610657692,-0.667498528957367,-0.0577610395848751,0.383502691984177,True
4100,2010,SVK,0.248165294528008,0.781369268894196,1.05331683158875,0.999186158180237,0.563034415245056,0.910946249961853,True
4101,2010,SWZ,-0.0418579690158367,-0.298220843076706,-0.0760726928710938,-0.396744579076767,-0.47066456079483,-1.32532727718353,True
4102,2010,SYC,0.600197672843933,0.623638272285461,0.856766223907471,-0.0176499783992767,0.0599887408316135,0.10165674239397,True
4103,2010,TGO,-0.96742308139801,-1.38399815559387,-0.179348394274712,-0.887266576290131,-0.935580134391785,-0.952039062976837,True
4104,2010,THA,-0.360339462757111,0.0832910686731339,-1.44278836250305,0.0618106834590435,-0.233622625470161,-0.495821505784988,True
4105,2010,TJK,-1.297203540802,-0.931619644165039,-1.03453838825226,-1.01026976108551,-1.21289575099945,-1.43107783794403,True
4106,2010,TLS,-0.754676282405853,-1.25159215927124,-0.467514544725418,-1.11062812805176,-1.18515872955322,0.0616596676409245,True
4107,2010,TON,-0.303076356649399,-0.287022441625595,0.689703106880188,-0.579521000385284,0.0998813360929489,0.29281359910965,True
4108,2010,TUN,-0.118834763765335,0.158016294240952,-0.0639763623476028,-0.0873018652200699,0.0388533286750317,-1.41616463661194,True
4109,2010,TUR,0.0254152249544859,0.315034985542297,-0.915285527706146,0.312994033098221,0.0499801225960255,-0.0848165079951286,True
4110,2010,TUV,-0.259419351816177,-0.492254197597504,1.42273163795471,-1.15294754505157,0.992874681949615,0.721381723880768,True
4111,2010,TZA,-0.542279362678528,-0.620883345603943,0.0144716212525964,-0.46234917640686,-0.486346453428268,-0.130868017673492,True
4112,2010,UGA,-0.923493564128876,-0.572281301021576,-1.00055825710297,-0.201333165168762,-0.396869570016861,-0.518370270729065,True
4113,2010,UKR,-1.03196251392365,-0.820753991603851,0.0131317190825939,-0.454440265893936,-0.844159185886383,-0.0839820206165314,True
4114,2010,UZB,-1.30798542499542,-0.733642399311066,-0.720438122749329,-1.5364773273468,-1.41664183139801,-2.08567190170288,True
4115,2010,VCT,1.06810534000397,0.723423421382904,0.790275514125824,0.321675181388855,0.883622527122498,1.13384974002838,True
4116,2010,VNM,-0.622543275356293,-0.242955058813095,0.148407876491547,-0.631919384002686,-0.581304907798767,-1.49696779251099,True
4117,2010,VUT,0.300518751144409,-0.267223596572876,1.27522957324982,-0.781638503074646,0.264050841331482,0.496133357286453,True
4118,2010,WSM,0.169478163123131,0.001401282614097,0.765691876411438,-0.269351810216904,0.679114758968353,0.434222996234894,True
4119,2010,XKX,-0.615350246429443,-0.583555221557617,-1.04482114315033,-0.096795879304409,-0.609969198703766,-0.180995032191277,True
4120,2010,ZAF,0.0653930976986885,0.191702410578728,-0.0294270031154156,0.445573270320892,0.0977494567632675,0.602090120315552,True
4121,2010,ZMB,-0.518319189548492,-0.862070262432098,0.515351355075836,-0.524832308292389,-0.496428072452545,-0.243015319108963,True
4122,2010,ZWE,-1.37328672409058,-1.53839468955994,-1.10401391983032,-2.00182390213013,-1.83763182163239,-1.47518157958984,True
4123,2011,AFG,-1.60047078132629,-1.47410047054291,-2.50205969810486,-1.53632390499115,-1.9225001335144,-1.33597695827484,True
4124,2011,AGO,-1.36746907234192,-1.19323122501373,-0.369237810373306,-1.10753154754639,-1.27705323696136,-1.12547838687897,True
4125,2011,ALB,-0.701794147491455,-0.202177077531815,-0.282379418611526,0.283972561359406,-0.442926466464996,0.0623337626457214,True
4126,2011,ARG,-0.364098519086838,-0.0723610669374466,0.158993661403656,-0.701964378356934,-0.563123285770416,0.344941824674606,True
4127,2011,ARM,-0.664559423923492,-0.11502830684185,-0.06386898458004,0.246940597891808,-0.437706410884857,-0.690779805183411,True
4128,2011,ATG,1.27229809761047,0.481366097927094,0.957588255405426,0.631379723548889,0.942094743251801,0.51117467880249,True
4129,2011,AZE,-1.1953147649765,-0.772403717041016,-0.532135963439941,-0.386364638805389,-0.938726484775543,-1.30184757709503,True
4130,2011,BDI,-1.20837116241455,-1.08492064476013,-1.80720043182373,-1.02037370204926,-1.15380430221558,-0.927631795406342,True
4131,2011,BEN,-0.605445802211761,-0.547139346599579,0.318356364965439,-0.401879459619522,-0.658945083618164,0.16639056801796,True
4132,2011,BFA,-0.378650426864624,-0.568243741989136,-0.55538147687912,-0.205170571804047,-0.350398898124695,-0.280185431241989,True
4133,2011,BGD,-1.09738862514496,-0.772120714187622,-1.40473687648773,-0.817078590393066,-0.733335554599762,-0.315068930387497,True
4134,2011,BGR,-0.269264370203018,-0.0711113885045052,0.301750302314758,0.552520036697388,-0.141564160585403,0.450080156326294,True
4135,2011,BIH,-0.326692938804626,-0.736359298229218,-0.819794893264771,-0.0589661672711372,-0.331778317689896,-0.159755006432533,True
4136,2011,BLZ,-0.307089060544968,-0.248732417821884,0.151908859610558,-0.378444939851761,-0.469881325960159,0.695515275001526,True
4137,2011,BOL,-0.573696494102478,-0.46942475438118,-0.417126506567001,-0.76334536075592,-0.984035789966583,-0.0682377889752388,True
4138,2011,BRA,0.168382421135902,-0.152404069900513,-0.132575422525406,0.25802206993103,0.0451417230069637,0.513676166534424,True
4139,2011,BRB,1.71774792671204,1.46513664722443,1.24613010883331,0.642964422702789,1.07407629489899,1.11405873298645,True
4140,2011,BTN,0.854587376117706,0.691294491291046,0.826495349407196,-1.15420484542847,0.205665543675423,-0.404029369354248,True
4141,2011,BWA,0.96656745672226,0.411628901958466,1.06444656848907,0.576675236225128,0.601400375366211,0.425984054803848,True
4142,2011,CHL,1.47659265995026,1.15227234363556,0.452553361654282,1.44053530693054,1.26333856582642,1.07390916347504,True
4143,2011,CHN,-0.514727592468262,0.0836087092757225,-0.602054834365845,-0.259136259555817,-0.453809976577759,-1.63760912418365,True
4144,2011,CIV,-1.03099358081818,-1.18075549602509,-1.40580761432648,-0.889401078224182,-1.2826817035675,-1.08187675476074,True
4145,2011,CMR,-1.16692554950714,-0.894476115703583,-0.661687970161438,-0.810016274452209,-1.08089852333069,-1.03312134742737,True
4146,2011,COD,-1.45750629901886,-1.68099594116211,-2.21298933029175,-1.50285720825195,-1.62553715705872,-1.48515594005585,True
4147,2011,COL,-0.317527681589127,-0.0504269637167454,-1.28465557098389,0.279601454734802,-0.217361465096474,-0.0597142279148102,True
4148,2011,COM,-0.80391651391983,-1.80939316749573,-0.552736103534698,-1.3619624376297,-1.04647481441498,-0.373951971530914,True
4149,2011,CPV,0.924242794513702,0.0792631283402443,0.722605228424072,0.00015922928287182,0.506770431995392,0.970096409320831,True
4150,2011,CRI,0.593173563480377,0.283398628234863,0.508276045322418,0.596260905265808,0.443259000778198,1.0538626909256,True
4151,2011,CUB,0.26503998041153,-0.34895133972168,0.280382126569748,-1.62694549560547,-0.693881630897522,-1.61035680770874,True
4152,2011,DJI,-0.421640872955322,-0.981007635593414,0.177703246474266,-0.589609205722809,-0.821726500988007,-1.41113817691803,True
4153,2011,DMA,0.768938183784485,0.674052000045776,1.13915860652924,0.231762483716011,0.687728583812714,0.987989783287048,True
4154,2011,DOM,-0.844827234745026,-0.63081967830658,-0.000481850205687806,-0.173335298895836,-0.808169066905975,0.0904332846403122,True
4155,2011,DZA,-0.572699666023254,-0.520578742027283,-1.36056065559387,-1.21237993240356,-0.845334827899933,-1.00412118434906,True
4156,2011,ECU,-0.641708135604858,-0.527820348739624,-0.686557531356812,-0.956343531608582,-1.14428532123566,-0.293364822864532,True
4157,2011,EGY,-0.633263945579529,-0.440889060497284,-1.43705701828003,-0.246938586235046,-0.483893096446991,-1.13998341560364,True
4158,2011,ERI,-0.641272008419037,-1.49212002754211,-0.766404390335083,-2.16482043266296,-1.36176204681396,-2.22605419158936,True
4159,2011,ETH,-0.667876601219177,-0.521041929721832,-1.5069637298584,-0.994923114776611,-0.741804361343384,-1.36264383792877,True
4160,2011,FJI,0.108835898339748,-0.898599445819855,-0.0712881982326508,-0.451289445161819,-0.711457431316376,-1.09306156635284,True
4161,2011,FSM,-0.344322592020035,-0.803260207176208,1.10138940811157,-0.911160230636597,-0.04986921697855,0.99717915058136,True
4162,2011,GAB,-0.893178522586823,-0.847473442554474,0.384890913963318,-0.456474870443344,-0.403134196996689,-0.905199348926544,True
4163,2011,GEO,0.117519699037075,0.578812718391418,-0.65695196390152,0.651625037193298,-0.119617037475109,-0.172698855400085,True
4164,2011,GHA,-0.0291263181716204,-0.0901554822921753,0.16711214184761,0.0817165300250053,-0.00314407632686198,0.484657794237137,True
4165,2011,GIN,-1.12737143039703,-1.14293134212494,-1.38805401325226,-1.00236999988556,-1.44817268848419,-0.887738704681396,True
4166,2011,GMB,-0.513804793357849,-0.673657119274139,-0.000270605407422408,-0.351987540721893,-0.558868944644928,-1.21547913551331,True
4167,2011,GNB,-1.18604528903961,-1.07567989826202,-0.753625988960266,-1.12446665763855,-1.32349252700806,-0.853439450263977,True
4168,2011,GRD,0.462857246398926,0.279186755418777,0.3601154088974,0.22665973007679,0.172344386577606,0.7851921916008,True
4169,2011,GTM,-0.537248194217682,-0.724510610103607,-0.744141399860382,-0.211610183119774,-1.03141474723816,-0.311964631080627,True
4170,2011,GUY,-0.619942247867584,-0.0821348130702972,-0.434282511472702,-0.678618311882019,-0.510029077529907,0.0294742900878191,True
4171,2011,HND,-0.833935797214508,-0.520890951156616,-0.390435367822647,-0.152864038944244,-0.905360877513885,-0.468656331300735,True
4172,2011,HRV,0.0277206785976887,0.502175211906433,0.623747110366821,0.442892551422119,0.109395980834961,0.521082401275635,True
4173,2011,HTI,-1.23770332336426,-1.69178152084351,-0.990167558193207,-1.05570805072784,-1.418013215065,-0.749023735523224,True
4174,2011,IDN,-0.755870699882507,-0.321591943502426,-0.770114183425903,-0.310188621282578,-0.59964394569397,-0.00853101350367069,True
4175,2011,IND,-0.540835857391357,0.0225540697574615,-1.32679533958435,-0.363154947757721,-0.0862971395254135,0.435818582773209,True
4176,2011,IRN,-0.880579233169556,-0.452714681625366,-1.4217677116394,-1.52120280265808,-0.967787086963654,-1.5831161737442,True
4177,2011,IRQ,-1.25806474685669,-1.07451224327087,-1.84698355197906,-1.00996208190918,-1.55628681182861,-1.06950151920319,True
4178,2011,JAM,-0.187364369630814,0.291849315166473,-0.0629833340644836,0.245246693491936,-0.371135145425797,0.479151219129562,True
4179,2011,JOR,0.0994421243667603,0.0920686945319176,-0.513562262058258,0.310276180505753,0.20058399438858,-0.796205163002014,True
4180,2011,KAZ,-0.996684908866882,-0.511159062385559,-0.338570564985275,-0.235385775566101,-0.641633808612823,-1.12136948108673,True
4181,2011,KEN,-0.96374249458313,-0.578526675701141,-1.24479079246521,-0.240827634930611,-0.912996649742126,-0.269520193338394,True
4182,2011,KGZ,-1.23196542263031,-0.636238276958466,-1.09803068637848,-0.223706394433975,-1.19611263275146,-0.68298727273941,True
4183,2011,KHM,-1.25564956665039,-0.872488141059875,-0.304419666528702,-0.591842174530029,-1.05048811435699,-0.914128303527832,True
4184,2011,KIR,0.115431219339371,-0.783309817314148,1.30248832702637,-1.40494549274445,0.121154494583607,0.837064266204834,True
4185,2011,KNA,1.27229809761047,1.24453473091125,0.957588255405426,1.12140262126923,0.979530811309814,1.12440323829651,True
4186,2011,LAO,-1.19296872615814,-0.839057266712189,-0.058007225394249,-0.97883015871048,-1.00235879421234,-1.67850601673126,True
4187,2011,LBN,-0.900145947933197,-0.142604574561119,-1.55828750133514,-0.120911702513695,-0.634227335453033,-0.390134036540985,True
4188,2011,LBR,-0.690497636795044,-1.22095167636871,-0.427370250225067,-1.08162319660187,-0.93740850687027,-0.256350547075272,True
4189,2011,LCA,1.29547333717346,0.942930459976196,0.849078357219696,0.439209848642349,0.826713979244232,1.16067218780518,True
4190,2011,LKA,-0.399362593889236,-0.109467715024948,-0.724771440029144,-0.131351128220558,-0.117064774036407,-0.545052945613861,True
4191,2011,LSO,0.156146213412285,-0.37685090303421,0.383940756320953,-0.638167917728424,-0.270240843296051,-0.0892456248402596,True
4192,2011,MAR,-0.452251225709915,-0.266206502914429,-0.392256796360016,-0.176636278629303,-0.275484472513199,-0.709956765174866,True
4193,2011,MDA,-0.625150501728058,-0.607601761817932,-0.0492937490344048,-0.10300300270319,-0.327680468559265,0.0495045222342014,True
4194,2011,MDG,-0.484609842300415,-1.06907939910889,-0.705585896968842,-0.55234831571579,-0.894967436790466,-0.879346013069153,True
4195,2011,MDV,-0.552542269229889,-0.293437421321869,-0.242630183696747,-0.384749859571457,-0.542268931865692,-0.156640365719795,True
4196,2011,MEX,-0.474737763404846,0.25232720375061,-0.667768597602844,0.184377461671829,-0.549887716770172,0.12169187515974,True
4197,2011,MHL,-0.306141883134842,-1.58569324016571,1.06180381774902,-1.01274001598358,0.172931656241417,1.12966418266296,True
4198,2011,MKD,-0.106993712484837,-0.221158087253571,-0.617963790893555,0.215584024786949,-0.269508898258209,-0.0394918583333492,True
4199,2011,MLI,-0.648009061813354,-0.796498656272888,-0.708379745483398,-0.404689967632294,-0.500218212604523,0.167899787425995,True
4200,2011,MMR,-1.59468901157379,-1.60698401927948,-1.11109840869904,-2.10201287269592,-1.43966603279114,-1.84963369369507,True
4201,2011,MNE,-0.222925066947937,0.0766544565558434,0.565341532230377,0.000100756362371612,-0.0588617920875549,0.207890570163727,True
4202,2011,MNG,-0.696974515914917,-0.575659573078156,0.606538891792297,-0.238061502575874,-0.262269258499146,0.0520602315664291,True
4203,2011,MOZ,-0.496196299791336,-0.650063931941986,0.332048267126083,-0.473082095384598,-0.579845726490021,-0.199520617723465,True
4204,2011,MRT,-0.641656637191772,-0.961429834365845,-1.17367887496948,-0.801002621650696,-0.929718732833862,-0.9275963306427,True
4205,2011,MUS,0.463920891284943,0.882513642311096,0.946499407291412,0.767549991607666,0.935304999351501,0.795731782913208,True
4206,2011,MWI,-0.426366478204727,-0.473825514316559,-0.072912722826004,-0.75433361530304,-0.165708616375923,-0.245419502258301,True
4207,2011,MYS,0.022571574896574,0.98675674200058,0.0774097666144371,0.547134578227997,0.402631521224976,-0.474874913692474,True
4208,2011,NAM,0.277477234601974,0.134519279003143,0.911657512187958,0.0923139303922653,0.163114115595818,0.340737253427505,True
4209,2011,NER,-0.652857542037964,-0.652889311313629,-0.878004491329193,-0.567633330821991,-0.407697647809982,-0.246729359030724,True
4210,2011,NGA,-1.18936145305634,-1.10223460197449,-1.95645451545715,-0.699536263942719,-1.1788387298584,-0.713411033153534,True
4211,2011,NIC,-0.737969636917114,-0.893715918064117,-0.269735813140869,-0.353553354740143,-0.725575923919678,-0.576730072498322,True
4212,2011,NPL,-0.787440359592438,-0.920482873916626,-1.41644358634949,-0.734936654567719,-0.89161092042923,-0.445125788450241,True
4213,2011,PAK,-1.08339202404022,-0.833723247051239,-2.81003546714783,-0.647816777229309,-0.9066281914711,-0.829199433326721,True
4214,2011,PAN,-0.354332804679871,0.130668714642525,-0.028218861669302,0.534382700920105,0.0258786492049694,0.534638524055481,True
4215,2011,PER,-0.243967726826668,-0.206647053360939,-0.760749697685242,0.404832929372787,-0.580825686454773,0.131239607930183,True
4216,2011,PHL,-0.685034811496735,0.189581170678139,-1.39218163490295,-0.160969600081444,-0.506389260292053,-0.0199026539921761,True
4217,2011,PLW,-0.536440134048462,-0.582938611507416,1.06180381774902,-0.897295653820038,0.887741565704346,1.2062178850174,True
4218,2011,PNG,-1.03357470035553,-0.716937601566315,-0.754677414894104,-0.527206063270569,-0.810600578784943,-0.0388280488550663,True
4219,2011,POL,0.562475681304932,0.596360862255096,1.07206296920776,0.958582043647766,0.794908702373505,1.02762770652771,True
4220,2011,PRY,-0.695635735988617,-0.84945946931839,-0.692596554756165,-0.326602280139923,-0.800011336803436,-0.0832900106906891,True
4221,2011,PSE,-0.453298777341843,-0.598154127597809,-1.93561995029449,0.199400275945663,-0.43671789765358,-1.00567626953125,True
4222,2011,ROU,-0.333498507738113,-0.194315671920776,0.186090663075447,0.687459826469421,0.104707606136799,0.376137167215347,True
4223,2011,RWA,0.362672299146652,-0.0210469923913479,-0.17711777985096,-0.181345909833908,-0.304123908281326,-1.32878935337067,True
4224,2011,SAU,-0.312528073787689,-0.317042857408524,-0.464799642562866,0.0248203855007887,0.0465363264083862,-1.90719747543335,True
4225,2011,SDN,-1.20462548732758,-1.41596949100494,-2.5229172706604,-1.31654858589172,-1.30141592025757,-1.77131509780884,True
4226,2011,SEN,-0.503729224205017,-0.496339857578278,-0.280602246522903,-0.245334327220917,-0.456045746803284,-0.220193043351173,True
4227,2011,SLB,-0.346251636743546,-0.908538818359375,0.307558387517929,-1.05523908138275,-0.518693208694458,-0.00426660990342498,True
4228,2011,SLE,-0.860041797161102,-1.18952429294586,-0.168444857001305,-0.730839669704437,-0.862535297870636,-0.203812569379807,True
4229,2011,SLV,-0.247806414961815,-0.109997875988483,0.111001193523407,0.403908848762512,-0.751709401607513,0.0439497753977776,True
4230,2011,SRB,-0.299286216497421,-0.132481977343559,-0.282882064580917,-0.0168969519436359,-0.325049340724945,0.278624475002289,True
4231,2011,SSD,-1.09239530563354,-1.58625066280365,-1.43032848834991,-1.72093844413757,-1.2734762430191,-1.11408913135529,True
4232,2011,SUR,-0.284884512424469,-0.123884543776512,0.119975283741951,-0.582489609718323,-0.0477658435702324,0.380300343036652,True
4233,2011,SVK,0.229635804891586,0.776584029197693,0.974757313728333,0.999639213085175,0.597754776477814,0.965979039669037,True
4234,2011,SWZ,-0.184126675128937,-0.521195828914642,-0.479735821485519,-0.407737106084824,-0.533692061901093,-1.31542539596558,True
4235,2011,SYC,0.606024205684662,0.65059757232666,0.937754094600677,-0.0815465152263641,-0.00103536900132895,0.0178980901837349,True
4236,2011,TGO,-1.026531457901,-1.37212538719177,-0.162598490715027,-1.01898193359375,-0.893909215927124,-0.903721451759338,True
4237,2011,THA,-0.353244036436081,0.099299393594265,-1.13353371620178,0.0903827995061874,-0.229752525687218,-0.405181705951691,True
4238,2011,TJK,-1.23177170753479,-0.957298815250397,-1.02323389053345,-0.977914988994598,-1.23239934444427,-1.38084805011749,True
4239,2011,TLS,-0.824016511440277,-1.18563520908356,-0.462352424860001,-1.05282890796661,-1.1867653131485,0.132830247282982,True
4240,2011,TON,-0.320604383945465,-0.328386217355728,0.937798142433167,-0.599480748176575,0.0107107488438487,0.321024298667908,True
4241,2011,TUN,-0.0224449206143618,-0.00149573176167905,-0.3537417948246,-0.266437083482742,-0.192856058478355,-0.370504289865494,True
4242,2011,TUR,0.0382425226271152,0.365056276321411,-0.959997057914734,0.393024772405624,0.0154577177017927,-0.136850699782372,True
4243,2011,TUV,-0.266759753227234,-0.47755566239357,1.30248832702637,-1.17682337760925,0.993217349052429,0.715651512145996,True
4244,2011,TZA,-0.603359639644623,-0.660571336746216,-0.0241334792226553,-0.449195504188538,-0.514893710613251,-0.141483932733536,True
4245,2011,UGA,-0.936401605606079,-0.559457004070282,-0.976101815700531,-0.176683008670807,-0.359688609838486,-0.525404512882233,True
4246,2011,UKR,-1.0867133140564,-0.867093980312347,-0.0704314634203911,-0.563705265522003,-0.851141273975372,-0.132440626621246,True
4247,2011,UZB,-1.38756489753723,-0.698397278785706,-0.599719345569611,-1.55778133869171,-1.45240187644958,-2.12443065643311,True
4248,2011,VCT,1.08552253246307,0.837373018264771,0.849078357219696,0.351851403713226,0.966215848922729,1.02087604999542,True
4249,2011,VNM,-0.614729940891266,-0.209270849823952,0.189088448882103,-0.609958648681641,-0.541880786418915,-1.45916306972504,True
4250,2011,VUT,0.308373779058456,-0.213237464427948,1.10943698883057,-0.684840023517609,0.29826694726944,0.427274107933044,True
4251,2011,WSM,0.129435449838638,0.0552023649215698,0.988590955734253,-0.323420256376266,0.726216852664948,0.402175754308701,True
4252,2011,XKX,-0.61815357208252,-0.435834616422653,-1.04214704036713,-0.151747062802315,-0.519360542297363,-0.236089617013931,True
4253,2011,ZAF,-0.00423370534554124,0.217559650540352,0.0240315701812506,0.446406275033951,0.129662588238716,0.590838611125946,True
4254,2011,ZMB,-0.410753279924393,-0.682568550109863,0.509773790836334,-0.467423737049103,-0.456424236297607,-0.170420810580254,True
4255,2011,ZWE,-1.42562651634216,-1.42085576057434,-0.945328533649445,-1.8921492099762,-1.79394936561584,-1.46376252174377,True
4256,2012,AFG,-1.43037283420563,-1.37553513050079,-2.41856145858765,-1.19257974624634,-1.6518931388855,-1.26743006706238,True
4257,2012,AGO,-1.30240142345428,-0.988945424556732,-0.389322549104691,-0.990437567234039,-1.30477690696716,-1.07624673843384,True
4258,2012,ALB,-0.778729438781738,-0.26892501115799,-0.143631592392921,0.240491986274719,-0.519839763641357,0.0220640376210213,True
4259,2012,ARG,-0.445909202098846,-0.206967011094093,0.103040546178818,-0.897686779499054,-0.623034238815308,0.295209914445877,True
4260,2012,ARM,-0.588001489639282,-0.0323866233229637,0.154794976115227,0.334273397922516,-0.418281972408295,-0.570491433143616,True
4261,2012,ATG,1.26053082942963,0.48122963309288,0.975788056850433,0.59927225112915,0.945719003677368,0.640056967735291,True
4262,2012,AZE,-1.14269411563873,-0.790763437747955,-0.715751826763153,-0.488716810941696,-0.879532694816589,-1.29948163032532,True
4263,2012,BDI,-1.46860635280609,-1.30940592288971,-1.7047381401062,-0.952941536903381,-1.08392977714539,-0.894518375396729,True
4264,2012,BEN,-0.857918381690979,-0.526746511459351,0.364367604255676,-0.40126171708107,-0.574936270713806,0.124485470354557,True
4265,2012,BFA,-0.482446640729904,-0.632368385791779,-0.573129236698151,-0.139083847403526,-0.425855100154877,-0.30497083067894,True
4266,2012,BGD,-0.85661906003952,-0.807726144790649,-1.37908899784088,-0.95947253704071,-0.936167359352112,-0.401940673589706,True
4267,2012,BGR,-0.281460791826248,-0.0283869281411171,0.379833996295929,0.574710845947266,-0.115051358938217,0.400915592908859,True
4268,2012,BIH,-0.309364050626755,-0.454691231250763,-0.538148701190948,-0.0617377646267414,-0.197178289294243,-0.100325390696526,True
4269,2012,BLZ,-0.0309748947620392,-0.165085405111313,0.180257618427277,-0.436850935220718,-0.435866832733154,0.695277273654938,True
4270,2012,BOL,-0.727891862392426,-0.359967857599258,-0.45806810259819,-0.832377791404724,-1.01876401901245,-0.0815852954983711,True
4271,2012,BRA,-0.0468542315065861,-0.16054867208004,0.0459616407752037,0.173244088888168,-0.0769327953457832,0.477906197309494,True
4272,2012,BRB,1.64828777313232,1.4543833732605,1.18596565723419,0.448699444532394,1.02571737766266,1.13297867774963,True
4273,2012,BTN,0.953947246074677,0.542693614959717,0.776309490203857,-1.09300851821899,0.260953724384308,-0.280920058488846,True
4274,2012,BWA,0.90651535987854,0.422315120697021,1.10404145717621,0.692556440830231,0.594521701335907,0.53296971321106,True
4275,2012,CHL,1.54359126091003,1.17844355106354,0.331102102994919,1.53619813919067,1.28765678405762,1.07694518566132,True
4276,2012,CHN,-0.438275933265686,0.0153677640482783,-0.538782060146332,-0.28433284163475,-0.545384466648102,-1.63794147968292,True
4277,2012,CIV,-0.838509380817413,-1.10815095901489,-1.26346111297607,-0.776178419589996,-1.09417271614075,-0.777749955654144,True
4278,2012,CMR,-1.27243947982788,-0.905474781990051,-0.588517427444458,-0.931122064590454,-1.04293036460876,-1.02158093452454,True
4279,2012,COD,-1.32971084117889,-1.6435866355896,-2.08589291572571,-1.4796302318573,-1.66291427612305,-1.48108160495758,True
4280,2012,COL,-0.422298341989517,-0.00116499257273972,-1.40181040763855,0.326594680547714,-0.32591912150383,-0.0639913454651833,True
4281,2012,COM,-0.781551659107208,-1.6018477678299,-0.452308028936386,-1.38660228252411,-1.07892954349518,-0.466148853302002,True
4282,2012,CPV,0.885680317878723,0.0534557551145554,0.809086382389069,0.0197162088006735,0.514070093631744,0.938719630241394,True
4283,2012,CRI,0.570753693580627,0.47439906001091,0.638402462005615,0.743631064891815,0.528911471366882,1.08821976184845,True
4284,2012,CUB,0.228043004870415,-0.376645594835281,0.307248294353485,-1.56115961074829,-0.708632588386536,-1.51460742950439,True
4285,2012,DJI,-0.470184713602066,-1.08161604404449,0.160619214177132,-0.456313699483871,-0.803623497486115,-1.43404412269592,True
4286,2012,DMA,0.695708990097046,0.750935077667236,0.98058545589447,0.298656761646271,0.699136793613434,0.946590006351471,True
4287,2012,DOM,-0.897264659404755,-0.538394749164581,0.252366811037064,-0.0618661120533943,-0.716865837574005,0.124592199921608,True
4288,2012,DZA,-0.521544516086578,-0.447385340929031,-1.32504332065582,-1.32038903236389,-0.812617719173431,-0.906026601791382,True
4289,2012,ECU,-0.508597850799561,-0.474284678697586,-0.570306479930878,-0.943592429161072,-1.06392514705658,-0.29611411690712,True
4290,2012,EGY,-0.579664349555969,-0.681878209114075,-1.43632972240448,-0.385591775178909,-0.536399841308594,-0.765063405036926,True
4291,2012,ERI,-0.778626441955566,-1.51251459121704,-0.702197253704071,-2.20411825180054,-1.42542839050293,-2.20876717567444,True
4292,2012,ETH,-0.608586847782135,-0.454180359840393,-1.56427133083344,-1.05003821849823,-0.67731785774231,-1.30890786647797,True
4293,2012,FJI,0.181172475218773,-1.04902374744415,-0.0677748322486877,-0.587406158447266,-0.671125769615173,-0.978677988052368,True
4294,2012,FSM,-0.124001890420914,-0.643046975135803,1.15086984634399,-0.952287197113037,0.0326781161129475,0.977706372737885,True
4295,2012,GAB,-0.666252255439758,-0.961209893226624,0.293291419744492,-0.532351732254028,-0.414806485176086,-0.863606691360474,True
4296,2012,GEO,0.39742112159729,0.63056617975235,-0.680453956127167,0.664130926132202,-0.00621734838932753,0.0215807761996984,True
4297,2012,GHA,-0.126568555831909,-0.0900087654590607,0.130694985389709,0.0985032916069031,0.0166694633662701,0.431352198123932,True
4298,2012,GIN,-1.05566322803497,-1.25816690921783,-1.2870124578476,-1.01962530612946,-1.39905977249146,-1.01388883590698,True
4299,2012,GMB,-0.653231739997864,-0.575278580188751,-0.000778838410042226,-0.257835358381271,-0.599867880344391,-1.28747808933258,True
4300,2012,GNB,-1.29328751564026,-1.29210209846497,-0.965295851230621,-1.22891986370087,-1.54239308834076,-1.32570588588715,True
4301,2012,GRD,0.446904987096786,0.323037147521973,0.492649018764496,0.251317769289017,0.186642453074455,0.74750292301178,True
4302,2012,GTM,-0.678762555122375,-0.787666738033295,-0.633820176124573,-0.263000935316086,-1.08391964435577,-0.356138646602631,True
4303,2012,GUY,-0.761781573295593,-0.100731432437897,-0.499614059925079,-0.62617301940918,-0.518265724182129,-0.00228818249888718,True
